id,keywords
48646,"[{'id': 1395, 'name': 'arena'}, {'id': 2043, 'name': 'lion'}, {'id': 5049, 'name': 'ancient rome'}, {'id': 10181, 'name': 'based on play or musical'}]"
48730,"[{'id': 6029, 'name': 'concert'}]"
48837,"[{'id': 3133, 'name': 'vampire'}, {'id': 9826, 'name': 'murder'}, {'id': 11221, 'name': 'blood'}]"
48841,"[{'id': 9672, 'name': 'based on true story'}]"
48845,[]
48955,[]
49001,[]
49026,"[{'id': 849, 'name': 'dc comics'}, {'id': 853, 'name': 'crime fighter'}, {'id': 949, 'name': 'terrorist'}, {'id': 1308, 'name': 'secret identity'}, {'id': 1437, 'name': 'burglar'}, {'id': 3051, 'name': 'hostage drama'}, {'id': 3562, 'name': 'time bomb'}, {'id': 6969, 'name': 'gotham city'}, {'id': 7002, 'name': 'vigilante'}, {'id': 9665, 'name': 'cover-up'}, {'id': 9715, 'name': 'superhero'}, {'id': 9990, 'name': 'villainess'}, {'id': 10044, 'name': 'tragic hero'}, {'id': 13015, 'name': 'terrorism'}, {'id': 14796, 'name': 'destruction'}, {'id': 18933, 'name': 'catwoman'}, {'id': 156082, 'name': 'cat burglar'}, {'id': 156395, 'name': 'imax'}, {'id': 173272, 'name': 'flood'}, {'id': 179093, 'name': 'criminal underworld'}, {'id': 230775, 'name': 'batman'}]"
49074,"[{'id': 13142, 'name': 'gangster'}, {'id': 187844, 'name': 'flashback'}, {'id': 194942, 'name': 'arch villain'}]"
49098,"[{'id': 4434, 'name': 'interview'}, {'id': 21747, 'name': 'poland'}, {'id': 225587, 'name': 'polish people'}]"
49125,"[{'id': 131, 'name': 'italy'}, {'id': 2020, 'name': 'revolution'}, {'id': 5879, 'name': 'anarchist'}, {'id': 6987, 'name': 'idealism'}, {'id': 33501, 'name': 'political'}]"
49212,"[{'id': 3392, 'name': 'voodoo'}, {'id': 10787, 'name': 'jungle'}, {'id': 12105, 'name': 'student'}, {'id': 12377, 'name': 'zombie'}]"
49218,"[{'id': 10183, 'name': 'independent film'}]"
49235,"[{'id': 10183, 'name': 'independent film'}]"
49270,"[{'id': 154802, 'name': 'silent film'}, {'id': 214549, 'name': 'short'}]"
49291,[]
49375,"[{'id': 1199, 'name': 'netherlands'}, {'id': 155331, 'name': 'jewel'}, {'id': 156236, 'name': 'jewel thief'}]"
49393,"[{'id': 100, 'name': 'slum'}]"
49398,"[{'id': 588, 'name': 'rome'}]"
49410,"[{'id': 990, 'name': 'squirrel'}, {'id': 1420, 'name': 'gas station'}, {'id': 1521, 'name': 'time warp'}, {'id': 2355, 'name': 'american dream'}, {'id': 6129, 'name': 'company'}, {'id': 9887, 'name': 'surrealism'}, {'id': 10299, 'name': 'mysterious truck'}, {'id': 11836, 'name': 'contest'}, {'id': 13158, 'name': 'gasoline'}, {'id': 14857, 'name': 'juvenile delinquent'}, {'id': 34117, 'name': 'cult film'}, {'id': 163069, 'name': 'child as an adult'}, {'id': 167043, 'name': 'road movie'}, {'id': 170881, 'name': 'child driving car'}]"
49474,[]
49498,"[{'id': 9826, 'name': 'murder'}]"
49518,[]
49530,"[{'id': 974, 'name': 'bank'}, {'id': 2964, 'name': 'future'}, {'id': 3667, 'name': 'time'}, {'id': 4565, 'name': 'dystopia'}, {'id': 4776, 'name': 'race against time'}, {'id': 4978, 'name': 'immortality'}, {'id': 10562, 'name': 'on the run'}, {'id': 14514, 'name': 'class differences'}, {'id': 41616, 'name': 'cops and robbers\xa0'}, {'id': 220487, 'name': 'rich vs poor'}]"
49542,"[{'id': 187056, 'name': 'woman director'}]"
49672,[]
49725,"[{'id': 293, 'name': 'female nudity'}, {'id': 4129, 'name': 'widow'}, {'id': 190370, 'name': 'erotic movie'}]"
49728,"[{'id': 187056, 'name': 'woman director'}]"
49781,"[{'id': 2983, 'name': 'passion'}]"
49789,"[{'id': 215005, 'name': 'd. h. lawrence'}]"
49907,"[{'id': 1755, 'name': 'fascism'}, {'id': 6285, 'name': ""coup d'etat""}, {'id': 8201, 'name': 'satire'}, {'id': 33501, 'name': 'political'}, {'id': 194320, 'name': 'military coup'}]"
49908,[]
49941,[]
49954,"[{'id': 187056, 'name': 'woman director'}]"
49961,[]
49974,"[{'id': 160934, 'name': 'ex prostitute'}, {'id': 182800, 'name': 'ice cream parlor'}]"
50013,"[{'id': 5565, 'name': 'biography'}, {'id': 5609, 'name': 'nostalgia'}, {'id': 8029, 'name': 'drama'}, {'id': 10168, 'name': 'aviation'}, {'id': 10183, 'name': 'independent film'}, {'id': 165154, 'name': 'school principal'}, {'id': 187056, 'name': 'woman director'}]"
50066,"[{'id': 154855, 'name': 'wedding anniversary'}, {'id': 154856, 'name': 'fox hunt'}]"
50072,"[{'id': 701, 'name': 'cuba'}, {'id': 2799, 'name': 'cruise'}, {'id': 10644, 'name': 'melodrama'}]"
50075,"[{'id': 12988, 'name': 'pirate'}]"
50086,"[{'id': 570, 'name': 'rape'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 1566, 'name': 'dream'}, {'id': 5774, 'name': 'forest'}, {'id': 6025, 'name': 'photography'}, {'id': 9673, 'name': 'love'}, {'id': 10941, 'name': 'disappearance'}, {'id': 11510, 'name': 'unfaithfulness'}, {'id': 191655, 'name': 'karma'}]"
50087,"[{'id': 11451, 'name': 'pokémon'}]"
50116,"[{'id': 155544, 'name': 'horse track'}]"
50173,"[{'id': 6154, 'name': 'hell'}, {'id': 13006, 'name': 'torture'}, {'id': 14999, 'name': 'devil'}, {'id': 15001, 'name': 'demon'}]"
50220,[]
50254,"[{'id': 5565, 'name': 'biography'}]"
50295,"[{'id': 10726, 'name': 'gang'}, {'id': 11527, 'name': 'rape victim'}, {'id': 12987, 'name': 'poverty'}, {'id': 14964, 'name': 'drug'}, {'id': 207874, 'name': 'crack house'}]"
50326,[]
50340,[]
50456,"[{'id': 782, 'name': 'assassin'}, {'id': 1430, 'name': 'self sacrifice'}, {'id': 3688, 'name': 'strip club'}, {'id': 4289, 'name': 'secret agent'}, {'id': 4613, 'name': 'training'}, {'id': 6731, 'name': 'british'}, {'id': 7312, 'name': 'road trip'}, {'id': 7345, 'name': 'dead animal'}, {'id': 10809, 'name': 'teenage girl'}, {'id': 13132, 'name': 'pistol'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
50461,[]
50497,"[{'id': 918, 'name': 'newspaper'}, {'id': 2626, 'name': 'exorcism'}, {'id': 3350, 'name': 'poltergeist'}, {'id': 10093, 'name': 'priest'}, {'id': 10224, 'name': 'haunting'}, {'id': 12193, 'name': 'reporter'}, {'id': 13153, 'name': 'spirit'}, {'id': 14905, 'name': 'britain'}, {'id': 15300, 'name': 'father daughter relationship'}, {'id': 163186, 'name': 'seance'}, {'id': 172391, 'name': 'catholic priest'}, {'id': 234779, 'name': 'coal shed'}]"
50531,[]
50553,"[{'id': 9401, 'name': 'sherlock holmes'}]"
50601,"[{'id': 736, 'name': 'journalist'}, {'id': 2297, 'name': 'interpreter'}, {'id': 12626, 'name': 'georgia europe'}, {'id': 191831, 'name': 'war zone'}]"
50619,"[{'id': 818, 'name': 'based on novel'}, {'id': 3133, 'name': 'vampire'}, {'id': 12564, 'name': 'werewolf'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 231407, 'name': 'fang vamp'}]"
50647,"[{'id': 458, 'name': 'hippie'}, {'id': 2412, 'name': 'commune'}, {'id': 10031, 'name': 'nudism'}, {'id': 13100, 'name': 'nude protest'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
50670,"[{'id': 567, 'name': 'alcohol'}, {'id': 6158, 'name': 'cult'}, {'id': 10483, 'name': 'eccentric'}]"
50673,"[{'id': 10183, 'name': 'independent film'}, {'id': 187056, 'name': 'woman director'}]"
50687,[]
50724,"[{'id': 2943, 'name': 'sex scandal'}, {'id': 9754, 'name': 'profanity'}, {'id': 10721, 'name': 'pregnant'}, {'id': 11827, 'name': 'swimmer'}]"
50785,[]
50868,"[{'id': 154802, 'name': 'silent film'}, {'id': 197928, 'name': 'laurel and hardy'}]"
50950,"[{'id': 10073, 'name': 'documentary'}, {'id': 221187, 'name': 'ingmar bergman'}]"
50977,"[{'id': 293, 'name': 'female nudity'}, {'id': 305, 'name': 'moon'}, {'id': 2483, 'name': 'nudity'}, {'id': 2804, 'name': 'exploitation'}, {'id': 10031, 'name': 'nudism'}, {'id': 10053, 'name': 'sexploitation'}, {'id': 10183, 'name': 'independent film'}, {'id': 12405, 'name': 'outer space'}, {'id': 187056, 'name': 'woman director'}, {'id': 210381, 'name': 'nudie'}]"
51021,[]
51022,[]
51054,"[{'id': 2635, 'name': 'overdose'}, {'id': 6103, 'name': 'telephone'}, {'id': 12105, 'name': 'student'}]"
51091,"[{'id': 228422, 'name': 'heartwarming'}]"
51092,"[{'id': 131, 'name': 'italy'}, {'id': 1382, 'name': 'factory'}, {'id': 1577, 'name': 'solidarity'}, {'id': 4112, 'name': 'strike'}, {'id': 5252, 'name': 'misery'}, {'id': 13059, 'name': 'prostitution'}, {'id': 155163, 'name': 'turin italy'}, {'id': 185686, 'name': 'sweatshop'}, {'id': 190284, 'name': 'socialists'}, {'id': 205850, 'name': 'turn of the century'}, {'id': 207928, 'name': '19th century'}, {'id': 222515, 'name': 'running from police'}]"
51136,"[{'id': 2708, 'name': 'hitman'}, {'id': 11034, 'name': 'b movie'}, {'id': 155451, 'name': 'brit noir'}]"
51143,"[{'id': 10180, 'name': 'homosexuality'}, {'id': 10551, 'name': 'ballet'}]"
51166,"[{'id': 9799, 'name': 'romantic comedy'}, {'id': 210083, 'name': 'south of france'}]"
51210,"[{'id': 65, 'name': 'holiday'}]"
51213,"[{'id': 9748, 'name': 'revenge'}, {'id': 15009, 'name': 'criminal'}]"
51239,[]
51261,"[{'id': 9755, 'name': 'parody'}]"
51272,[]
51277,"[{'id': 5600, 'name': 'daughter'}, {'id': 192213, 'name': 'wanderer'}]"
51306,"[{'id': 167043, 'name': 'road movie'}]"
51359,"[{'id': 3358, 'name': 'haunted house'}]"
51363,"[{'id': 242, 'name': 'new york'}, {'id': 924, 'name': 'italian'}, {'id': 2887, 'name': 'manipulation'}, {'id': 10594, 'name': 'money'}]"
51364,"[{'id': 161823, 'name': 'physical comedy'}, {'id': 214549, 'name': 'short'}]"
51424,[]
51428,[]
51438,[]
51452,"[{'id': 11162, 'name': 'miniseries'}]"
51512,[]
51515,"[{'id': 440, 'name': 'missionary'}, {'id': 2163, 'name': 'civilization'}, {'id': 10148, 'name': 'tribe'}]"
51540,"[{'id': 5514, 'name': 'conspiracy of murder'}, {'id': 5812, 'name': 'bad boss'}, {'id': 6021, 'name': 'employee'}, {'id': 10201, 'name': 'death of father'}, {'id': 41158, 'name': 'stakeout'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
51560,"[{'id': 9714, 'name': 'remake'}, {'id': 202203, 'name': 'modernisation'}]"
51578,[]
51617,"[{'id': 14766, 'name': 'cafe'}, {'id': 15016, 'name': 'twins'}, {'id': 159287, 'name': 'gas mask'}, {'id': 162916, 'name': 'manicurist'}, {'id': 164460, 'name': 'elopement'}]"
51739,"[{'id': 233, 'name': 'japan'}, {'id': 818, 'name': 'based on novel'}, {'id': 33873, 'name': 'little people'}, {'id': 210024, 'name': 'anime'}]"
51791,"[{'id': 351, 'name': 'poison'}, {'id': 470, 'name': 'spy'}, {'id': 1568, 'name': 'undercover'}, {'id': 1956, 'name': 'world war ii'}, {'id': 15246, 'name': 'sabotage'}]"
51844,[]
51873,"[{'id': 6075, 'name': 'sport'}]"
51883,[]
51953,"[{'id': 3437, 'name': 'death sentence'}, {'id': 198160, 'name': 'lower canada'}, {'id': 207928, 'name': '19th century'}]"
51955,[]
51971,"[{'id': 10180, 'name': 'homosexuality'}, {'id': 13149, 'name': 'pregnancy'}, {'id': 41352, 'name': 'drug overdose'}]"
51991,"[{'id': 367, 'name': 'shyness'}, {'id': 715, 'name': 'chocolate'}, {'id': 996, 'name': 'expensive restaurant'}, {'id': 1917, 'name': 'chocolaterie'}, {'id': 2655, 'name': 'group therapy'}, {'id': 5151, 'name': 'salesperson'}]"
51994,"[{'id': 934, 'name': 'judge'}, {'id': 1824, 'name': 'self-destruction'}, {'id': 4183, 'name': 'wife'}, {'id': 9673, 'name': 'love'}, {'id': 14720, 'name': 'love affair'}]"
51997,"[{'id': 2708, 'name': 'hitman'}]"
52088,[]
52117,"[{'id': 6746, 'name': 'hamburger'}, {'id': 10873, 'name': 'school'}, {'id': 12105, 'name': 'student'}]"
52255,[]
52263,"[{'id': 293, 'name': 'female nudity'}, {'id': 3358, 'name': 'haunted house'}, {'id': 9663, 'name': 'sequel'}, {'id': 156174, 'name': 'occult'}, {'id': 161750, 'name': 'dollhouse'}, {'id': 162846, 'name': 'ghost'}, {'id': 194834, 'name': 'amityville horror'}]"
52277,"[{'id': 818, 'name': 'based on novel'}, {'id': 18049, 'name': 'sex scene'}]"
52286,"[{'id': 2866, 'name': 'exam'}, {'id': 4048, 'name': 'musician'}, {'id': 4683, 'name': 'tgv'}, {'id': 9673, 'name': 'love'}, {'id': 9829, 'name': 'french movies'}, {'id': 12105, 'name': 'student'}, {'id': 13008, 'name': 'train'}, {'id': 13143, 'name': 'beautiful\xa0 woman'}, {'id': 155884, 'name': 'beautiful girl'}]"
52297,"[{'id': 3593, 'name': 'wilderness'}, {'id': 4010, 'name': 'log cabin'}, {'id': 4271, 'name': 'hermit'}]"
52311,[]
52369,"[{'id': 254, 'name': 'france'}, {'id': 10738, 'name': 'diner'}, {'id': 11546, 'name': 'hitchhiker'}, {'id': 198856, 'name': 'french countryside'}]"
52432,"[{'id': 904, 'name': 'pennsylvania'}, {'id': 1415, 'name': 'small town'}, {'id': 4344, 'name': 'musical'}]"
52457,[]
52473,[]
52475,[]
52488,[]
52608,"[{'id': 3725, 'name': 'pregnancy and birth'}, {'id': 4565, 'name': 'dystopia'}, {'id': 5113, 'name': 'overpopulation'}, {'id': 6305, 'name': 'pollution'}, {'id': 11239, 'name': 'distant future'}, {'id': 14544, 'name': 'robot'}, {'id': 233353, 'name': 'birth control'}]"
52677,[]
52721,"[{'id': 12988, 'name': 'pirate'}, {'id': 185200, 'name': 'pirate ship'}]"
52726,[]
52728,"[{'id': 233, 'name': 'japan'}, {'id': 1299, 'name': 'monster'}, {'id': 5155, 'name': 'bat'}, {'id': 6362, 'name': 'turtle'}, {'id': 9663, 'name': 'sequel'}, {'id': 11100, 'name': 'giant monster'}, {'id': 14760, 'name': 'scientist'}, {'id': 161791, 'name': 'kaiju'}, {'id': 203502, 'name': 'gamera'}, {'id': 225796, 'name': 'giant turtle'}]"
52762,"[{'id': 10028, 'name': 'steampunk'}]"
52764,[]
52776,[]
52788,[]
52803,"[{'id': 2343, 'name': 'magic'}, {'id': 3392, 'name': 'voodoo'}, {'id': 9887, 'name': 'surrealism'}, {'id': 10706, 'name': 'spirituality'}]"
53019,[]
53061,[]
53079,"[{'id': 578, 'name': 'rock and roll'}, {'id': 1824, 'name': 'self-destruction'}, {'id': 4048, 'name': 'musician'}, {'id': 7464, 'name': 'alcoholism'}, {'id': 10229, 'name': 'singer'}, {'id': 10232, 'name': 'fame'}, {'id': 11697, 'name': 'the beatles'}, {'id': 33475, 'name': 'songwriter'}]"
53094,"[{'id': 4565, 'name': 'dystopia'}, {'id': 12190, 'name': 'cyberpunk'}]"
53101,"[{'id': 679, 'name': 'cyborg'}, {'id': 162988, 'name': 'dystopic future'}]"
53144,"[{'id': 6174, 'name': 'ranger'}]"
53168,[]
53215,[]
53222,[]
53223,[]
53230,"[{'id': 1691, 'name': 'dance'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 154802, 'name': 'silent film'}, {'id': 180764, 'name': 'wild party'}]"
53287,"[{'id': 100, 'name': 'slum'}, {'id': 12203, 'name': 'riches'}]"
53318,[]
53344,"[{'id': 2570, 'name': 'rock star'}, {'id': 6027, 'name': 'music'}]"
53374,"[{'id': 187056, 'name': 'woman director'}]"
53404,"[{'id': 3734, 'name': 'ambition'}, {'id': 6139, 'name': 'innocence'}, {'id': 10909, 'name': 'lawyer'}, {'id': 11923, 'name': 'office politics'}, {'id': 14536, 'name': 'crime'}, {'id': 14537, 'name': 'woman power'}, {'id': 188950, 'name': 'corporation'}, {'id': 222932, 'name': 'getting away with murder'}]"
53406,"[{'id': 12999, 'name': 'black and white'}, {'id': 154802, 'name': 'silent film'}]"
53407,"[{'id': 214549, 'name': 'short'}]"
53410,[]
53411,"[{'id': 214549, 'name': 'short'}]"
53426,"[{'id': 255, 'name': 'male nudity'}, {'id': 293, 'name': 'female nudity'}, {'id': 779, 'name': 'martial arts'}, {'id': 801, 'name': 'bounty hunter'}, {'id': 818, 'name': 'based on novel'}, {'id': 7002, 'name': 'vigilante'}, {'id': 9826, 'name': 'murder'}, {'id': 10183, 'name': 'independent film'}, {'id': 10714, 'name': 'serial killer'}, {'id': 10768, 'name': 'lesbian'}, {'id': 13006, 'name': 'torture'}, {'id': 13125, 'name': 'sadist'}, {'id': 13142, 'name': 'gangster'}, {'id': 188944, 'name': 'revolver'}]"
53441,"[{'id': 9714, 'name': 'remake'}, {'id': 33461, 'name': 'diamond'}, {'id': 189368, 'name': 'barber'}]"
53445,"[{'id': 516, 'name': 'child abuse'}, {'id': 726, 'name': 'drug abuse'}, {'id': 1533, 'name': 'isolation'}, {'id': 2438, 'name': 'social worker'}, {'id': 2468, 'name': 'foster parents'}, {'id': 10261, 'name': 'stealing'}, {'id': 11494, 'name': 'drug use'}, {'id': 156321, 'name': 'tv movie'}, {'id': 187056, 'name': 'woman director'}]"
53463,"[{'id': 10183, 'name': 'independent film'}]"
53472,"[{'id': 293, 'name': 'female nudity'}, {'id': 2483, 'name': 'nudity'}, {'id': 6259, 'name': 'psychopath'}, {'id': 9826, 'name': 'murder'}, {'id': 15167, 'name': 'police detective'}, {'id': 39737, 'name': 'seaside'}]"
53500,[]
53651,"[{'id': 1321, 'name': 'gold'}, {'id': 13065, 'name': 'soldier'}, {'id': 33600, 'name': 'stagecoach'}]"
53657,[]
53693,"[{'id': 238179, 'name': 'skab under tv'}, {'id': 238239, 'name': 'bagved'}, {'id': 238240, 'name': 'Øverste hylde'}]"
53800,"[{'id': 154802, 'name': 'silent film'}]"
53827,"[{'id': 1582, 'name': 'saloon'}, {'id': 33344, 'name': 'bandit'}]"
53905,"[{'id': 4344, 'name': 'musical'}]"
53962,[]
54001,"[{'id': 1485, 'name': 'stadium'}, {'id': 185311, 'name': 'truancy'}, {'id': 185312, 'name': 'goalpost'}]"
54013,"[{'id': 282, 'name': 'video game'}, {'id': 650, 'name': 'gymnastics'}, {'id': 822, 'name': 'airport'}, {'id': 856, 'name': 'paraplegic'}, {'id': 1419, 'name': 'gun'}, {'id': 2076, 'name': 'atlanta'}, {'id': 2341, 'name': 'nanny'}, {'id': 2564, 'name': 'wheelchair'}, {'id': 2604, 'name': 'babysitter'}, {'id': 2974, 'name': 'jesus christ'}, {'id': 5086, 'name': 'telekinesis'}, {'id': 6496, 'name': 'basketball'}, {'id': 9951, 'name': 'alien'}, {'id': 11612, 'name': 'hospital'}, {'id': 13063, 'name': 'car accident'}, {'id': 13149, 'name': 'pregnancy'}, {'id': 14660, 'name': 'bird attack'}, {'id': 18252, 'name': 'young girl'}, {'id': 157937, 'name': 'pong'}, {'id': 177201, 'name': 'evil child'}]"
54154,"[{'id': 1956, 'name': 'world war ii'}, {'id': 1968, 'name': 'prisoners of war'}, {'id': 2652, 'name': 'nazis'}]"
54195,"[{'id': 9905, 'name': 'german occupation'}]"
54198,[]
54243,[]
54257,[]
54279,"[{'id': 1462, 'name': 'samurai'}, {'id': 1908, 'name': 'katana'}, {'id': 1938, 'name': 'sword'}, {'id': 9663, 'name': 'sequel'}, {'id': 10157, 'name': 'zatoichi'}]"
54315,"[{'id': 894, 'name': 'depression'}, {'id': 215536, 'name': 'postpartum depression'}]"
54356,[]
54388,"[{'id': 15162, 'name': 'dog'}, {'id': 156149, 'name': 'doberman'}]"
54391,[]
54392,"[{'id': 33699, 'name': 'policeman'}, {'id': 155451, 'name': 'brit noir'}, {'id': 195402, 'name': 'film noir'}]"
54407,"[{'id': 818, 'name': 'based on novel'}, {'id': 10183, 'name': 'independent film'}]"
54484,"[{'id': 9716, 'name': 'stand-up comedy'}]"
54494,"[{'id': 3616, 'name': 'college'}, {'id': 192394, 'name': 'broken heart'}]"
54544,[]
54548,"[{'id': 196441, 'name': 'gay culture'}]"
54561,"[{'id': 9748, 'name': 'revenge'}, {'id': 15108, 'name': 'justice'}, {'id': 207697, 'name': 'accountant'}, {'id': 220815, 'name': 'unassuming'}, {'id': 221928, 'name': 'freemasonry'}]"
54563,[]
54635,"[{'id': 1459, 'name': 'marriage proposal'}, {'id': 188994, 'name': 'publisher'}]"
54642,"[{'id': 4434, 'name': 'interview'}, {'id': 5540, 'name': 'heavy metal'}, {'id': 5729, 'name': 'maryland'}, {'id': 9818, 'name': 'fan culture'}, {'id': 15201, 'name': 'music fan'}, {'id': 214549, 'name': 'short'}]"
54656,[]
54715,"[{'id': 7312, 'name': 'road trip'}, {'id': 9880, 'name': 'alaska'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 15214, 'name': 'buddy'}, {'id': 167043, 'name': 'road movie'}]"
54898,[]
54934,[]
54968,"[{'id': 221388, 'name': 'simon magus'}]"
55059,"[{'id': 3616, 'name': 'college'}, {'id': 167768, 'name': 'dorm room'}, {'id': 170116, 'name': 'writing class'}, {'id': 183133, 'name': 'aspiring actor'}, {'id': 197472, 'name': 'roommate relationship'}]"
55156,[]
55157,[]
55204,"[{'id': 534, 'name': 'mexico'}, {'id': 5616, 'name': 'united states–mexico barrier'}, {'id': 6420, 'name': 'border crossing'}, {'id': 187056, 'name': 'woman director'}]"
55225,"[{'id': 6091, 'name': 'war'}]"
55249,"[{'id': 10183, 'name': 'independent film'}]"
55254,[]
55308,"[{'id': 798, 'name': 'sheriff'}, {'id': 2752, 'name': 'ranch'}, {'id': 5923, 'name': 'sister'}, {'id': 9826, 'name': 'murder'}, {'id': 222291, 'name': 'ranch foreman'}]"
55343,"[{'id': 9156, 'name': 'd-day'}]"
55347,"[{'id': 237, 'name': 'gay'}, {'id': 936, 'name': 'loss of mother'}, {'id': 1328, 'name': 'secret'}, {'id': 1862, 'name': 'coming out'}, {'id': 1872, 'name': 'loss of father'}, {'id': 10163, 'name': 'cancer'}, {'id': 208390, 'name': 'lgbt elderly'}]"
55376,"[{'id': 4344, 'name': 'musical'}]"
55529,"[{'id': 1803, 'name': 'drug addiction'}, {'id': 3133, 'name': 'vampire'}, {'id': 9660, 'name': 'low-budget'}, {'id': 11221, 'name': 'blood'}, {'id': 223019, 'name': 'terminal cancer'}]"
55547,[]
55612,[]
55680,"[{'id': 9826, 'name': 'murder'}, {'id': 12105, 'name': 'student'}, {'id': 14819, 'name': 'violence'}, {'id': 33722, 'name': 'true crime'}]"
55689,"[{'id': 616, 'name': 'witch'}, {'id': 1003, 'name': 'photographer'}, {'id': 1566, 'name': 'dream'}, {'id': 2343, 'name': 'magic'}, {'id': 2483, 'name': 'nudity'}, {'id': 3030, 'name': 'nightmare'}, {'id': 6152, 'name': 'supernatural'}, {'id': 10541, 'name': 'curse'}, {'id': 14819, 'name': 'violence'}, {'id': 34079, 'name': 'death'}, {'id': 156174, 'name': 'occult'}, {'id': 197582, 'name': 'mysterious'}]"
55735,[]
55741,[]
55748,"[{'id': 187056, 'name': 'woman director'}]"
55767,"[{'id': 9937, 'name': 'suspense'}, {'id': 205603, 'name': 'korean movie'}]"
55787,"[{'id': 3199, 'name': 'clown'}, {'id': 14613, 'name': 'elephant trainer'}, {'id': 34134, 'name': 'veterinary'}]"
55823,[]
55848,"[{'id': 177129, 'name': 'knights of the round table'}]"
55996,"[{'id': 572, 'name': 'sex'}, {'id': 966, 'name': 'beach'}, {'id': 2483, 'name': 'nudity'}, {'id': 3203, 'name': 'pilot'}, {'id': 5657, 'name': 'australia'}, {'id': 8083, 'name': 'pacific'}]"
55998,[]
56078,[]
56083,[]
56083,[]
56135,"[{'id': 6167, 'name': 'engagement'}, {'id': 10329, 'name': 'wealth'}, {'id': 41351, 'name': 'will'}]"
56164,[]
56191,[]
56212,[]
56232,[]
56232,[]
56263,"[{'id': 236, 'name': 'suicide'}, {'id': 255, 'name': 'male nudity'}, {'id': 270, 'name': 'ocean'}, {'id': 572, 'name': 'sex'}, {'id': 657, 'name': 'fire'}, {'id': 1419, 'name': 'gun'}, {'id': 4378, 'name': 'striptease'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 167043, 'name': 'road movie'}]"
56321,[]
56350,[]
56435,[]
56491,"[{'id': 526, 'name': 'rebel'}, {'id': 840, 'name': 'usa president'}, {'id': 1562, 'name': 'hostage'}, {'id': 3800, 'name': 'airplane'}, {'id': 11107, 'name': 'rescue mission'}, {'id': 193533, 'name': 'vice president'}, {'id': 208633, 'name': 'secret service agent'}]"
56663,[]
56724,"[{'id': 828, 'name': 'waitress'}, {'id': 837, 'name': 'show business'}, {'id': 7464, 'name': 'alcoholism'}, {'id': 12396, 'name': 'hollywood'}, {'id': 33490, 'name': 'filmmaking'}, {'id': 157774, 'name': 'has been'}, {'id': 171848, 'name': 'marital separation'}, {'id': 206191, 'name': 'stardom'}]"
56744,[]
56816,"[{'id': 548, 'name': 'countryside'}, {'id': 1715, 'name': 'symbolism'}, {'id': 2673, 'name': 'horse'}, {'id': 2885, 'name': 'prison cell'}, {'id': 4639, 'name': 'crow'}, {'id': 4932, 'name': 'farm'}, {'id': 5202, 'name': 'boy'}, {'id': 5774, 'name': 'forest'}, {'id': 10183, 'name': 'independent film'}, {'id': 10392, 'name': 'mute'}, {'id': 11004, 'name': 'rural setting'}, {'id': 156104, 'name': 'stranger'}, {'id': 157955, 'name': 'childhood'}, {'id': 208349, 'name': 'child'}, {'id': 212412, 'name': 'very little dialogue'}, {'id': 213475, 'name': 'wounded horse'}]"
56830,"[{'id': 10183, 'name': 'independent film'}, {'id': 13059, 'name': 'prostitution'}]"
56906,"[{'id': 321, 'name': 'terror'}, {'id': 3151, 'name': 'scarecrow'}, {'id': 3298, 'name': 'hallucination'}, {'id': 4382, 'name': 'flashlight'}, {'id': 4720, 'name': 'ritual'}, {'id': 6152, 'name': 'supernatural'}, {'id': 9713, 'name': 'friends'}, {'id': 9826, 'name': 'murder'}, {'id': 10541, 'name': 'curse'}, {'id': 11221, 'name': 'blood'}, {'id': 13127, 'name': 'farmhouse'}, {'id': 14819, 'name': 'violence'}, {'id': 17937, 'name': 'desolate'}, {'id': 156802, 'name': 'cornfield'}, {'id': 162538, 'name': 'pitchfork'}]"
56909,[]
56946,[]
56947,"[{'id': 187056, 'name': 'woman director'}, {'id': 203322, 'name': 'dramedy'}]"
56950,[]
56950,[]
56965,[]
56971,[]
56978,"[{'id': 9825, 'name': 'growing up'}, {'id': 9872, 'name': 'grief'}, {'id': 207776, 'name': 'feelings'}]"
57012,[]
57103,"[{'id': 189007, 'name': 'publishing house'}, {'id': 191192, 'name': 'madison avenue'}]"
57118,[]
57119,"[{'id': 12532, 'name': 'african american'}, {'id': 13027, 'name': 'wedding'}, {'id': 14514, 'name': 'class differences'}, {'id': 15188, 'name': ""martha's vineyard""}]"
57157,"[{'id': 931, 'name': 'jealousy'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 13028, 'name': 'writer'}, {'id': 15160, 'name': 'divorce'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 232763, 'name': 'arrested development'}]"
